numTriplets	MutationFrequency1	MutationFrequency0	Overlap	MutationFrequencyDifference	Type	AverageOverlapPMN	MutationFrequencyDifferenceRatio	typeTriplets	Coverage	SetScore	PermutationProbability	Concordance	CooccurrenceRatio	MutationFrequencies	Somatic	CombinedScore	GeneSet	Probability	Gene0	Gene1	RoundedLogPCov
1	7	9	3	2	Cooccurring	227.0	0.15384615384615385	set(['CooccurringCooccurringCooccurring'])	13	24.336342894758875	0.01	False	0.23076923076923078	[9, 7]	2	105.45748587728845	('HUWE1', 'COL14A1')	4.6468876331281714e-05	HUWE1	COL14A1	5.4
1	5	5	2	0	Cooccurring	288.5	0.0	set(['CooccurringCooccurringCooccurring'])	8	23.08191873091444	0.04	False	0.25	[5, 5]	2	92.32767492365775	('UPF1', 'LRP4')	0.00038418002555840514	UPF1	LRP4	4.3
1	6	53	0	47	MutuallyExclusive		0.7966101694915254	set(['CooccurringMutuallyExclusiveMutuallyExclusive'])	59		0.04	False	0.0	[53, 6]	2		('QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)', 'NLRP2')	0.6305901243484795	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	NLRP2	2.0
1	6	10	3	4	Cooccurring	203.66666666666666	0.3076923076923077	set(['CooccurringCooccurringCooccurring'])	13	24.274245649062777	0.03	False	0.23076923076923078	[10, 6]	2	105.18839781260536	('DNAH8', 'TDRD6')	3.8053581776371059e-05	DNAH8	TDRD6	5.5
1	6	14	3	8	Cooccurring	197.0	0.47058823529411764	set(['CooccurringCooccurringCooccurring'])	17	23.36317851151351	0.02	False	0.17647058823529413	[14, 6]	2	132.39134489857656	('USH2A', 'NALCN')	0.00011397395034879463	USH2A	NALCN	5.2
1	46	8	6	38	Cooccurring	17.833333333333332	0.7916666666666666	set(['CooccurringMutuallyExclusiveMutuallyExclusive'])	48	18.885765849101684	0.01	False	0.125	[8, 46]	2	151.08612679281347	('PDGFRA', 'PDGFRA(A)')	1.2646902348391402e-06	PDGFRA	PDGFRA(A)	7.6
1	5	6	2	1	Cooccurring	329.0	0.1111111111111111	set(['CooccurringCooccurringCooccurring'])	9	26.11344190160686	0.04	False	0.2222222222222222	[6, 5]	2	117.51048855723087	('ANO5', 'LRRK2')	0.00057465923056908665	ANO5	LRRK2	4.2
1	5	5	2	0	Cooccurring	303.0	0.0	set(['CooccurringCooccurringCooccurring'])	8	25.88273112051962	0.03	False	0.25	[5, 5]	2	103.53092448207848	('COL24A1', 'PRKDC')	0.00038418002555840514	COL24A1	PRKDC	4.3
1	5	5	2	0	Cooccurring	287.5	0.0	set(['CooccurringCooccurringCooccurring'])	8	21.212671521672643	0.04	False	0.25	[5, 5]	2	84.85068608669057	('C8B', 'SCNN1B')	0.00038418002555840514	C8B	SCNN1B	4.3
1	22	8	4	14	Cooccurring	169.5	0.5384615384615384	set(['CooccurringCooccurringCooccurring'])	26	25.410706744995398	0.03	False	0.15384615384615385	[8, 22]	2	165.16959384247008	('XIRP2', 'HYDIN')	4.2744315290514463e-05	XIRP2	HYDIN	5.8
1	41	13	0	28	MutuallyExclusive		0.5185185185185185	set(['MutuallyExclusiveMutuallyExclusiveMutuallyExclusive'])	54		0.01	False	0.0	[13, 41]	2		('PDPN,PRDM2(A)', 'PTEN(D)')	0.46304893060600488	PDPN,PRDM2(A)	PTEN(D)	2.1
1	46	14	0	32	MutuallyExclusive		0.5333333333333333	set(['CooccurringMutuallyExclusiveMutuallyExclusive'])	60		0.01	False	0.0	[14, 46]	2		('CNTNAP2', 'PDGFRA(A)')	0.3928258819069263	CNTNAP2	PDGFRA(A)	2.2
1	5	5	3	0	Cooccurring	210.66666666666666	0.0	set(['CooccurringCooccurringCooccurring'])	7	21.287525818722486	0.0	False	0.42857142857142855	[5, 5]	2	49.670893577019136	('CNTNAP5', 'C7orf52')	1.6141960859580385e-06	CNTNAP5	C7orf52	6.6
1	5	5	2	0	Cooccurring	296.0	0.0	set(['CooccurringMutuallyExclusiveMutuallyExclusive'])	8	24.097849772395755	0.04	False	0.25	[5, 5]	2	96.39139908958302	('RHBDF2', 'MYO18B')	0.00038418002555840514	RHBDF2	MYO18B	4.3
1	6	5	3	1	Cooccurring	196.0	0.125	set(['CooccurringCooccurringCooccurring'])	8	20.595574236851963	0.0	False	0.375	[5, 6]	2	54.9215312982719	('RRP1B', 'ANO5')	3.2216155375246676e-06	RRP1B	ANO5	6.4
1	6	7	3	1	Cooccurring	200.66666666666666	0.1	set(['CooccurringCooccurringCooccurring'])	10	22.16526484286566	0.0	False	0.3	[7, 6]	2	73.88421614288553	('SIM1', 'FBN1')	1.1204738724164403e-05	SIM1	FBN1	6.0
1	76	16	2	60	MutuallyExclusive		0.6666666666666666	set(['CooccurringMutuallyExclusiveMutuallyExclusive'])	90		0.01	False	0.022222222222222223	[16, 76]	2		('HMCN1', 'TP53')	0.76583437862626758	HMCN1	TP53	2.1
1	5	5	2	0	Cooccurring	300.0	0.0	set(['CooccurringCooccurringCooccurring'])	8	24.006640592076078	0.04	False	0.25	[5, 5]	2	96.02656236830431	('DISP1', 'ECT2L')	0.00038418002555840514	DISP1	ECT2L	4.3
1	7	12	3	5	Cooccurring	197.66666666666666	0.3125	set(['CooccurringCooccurringCooccurring'])	16	20.83531960818838	0.03	False	0.1875	[12, 7]	2	111.1217045770047	('KEL', 'AFF2')	0.00012017188879224195	KEL	AFF2	5.1
1	6	5	3	1	Cooccurring	45.666666666666664	0.125	set(['CooccurringCooccurringCooccurring'])	8	20.64092438568872	0.0	False	0.375	[5, 6]	2	55.04246502850325	('RRP1B', 'PCDH7')	3.2216155375246676e-06	RRP1B	PCDH7	6.4
1	5	5	2	0	Cooccurring	328.5	0.0	set(['CooccurringCooccurringCooccurring'])	8	25.25132956198117	0.03	False	0.25	[5, 5]	2	101.00531824792468	('SLCO5A1', 'OTOA')	0.00038418002555840514	SLCO5A1	OTOA	4.3
1	5	5	2	0	Cooccurring	287.0	0.0	set(['CooccurringCooccurringCooccurring'])	8	23.638077078082752	0.04	False	0.25	[5, 5]	2	94.55230831233101	('LAMA3', 'UHRF1BP1')	0.00038418002555840514	LAMA3	UHRF1BP1	4.3
1	5	11	3	6	Cooccurring	230.66666666666666	0.46153846153846156	set(['CooccurringCooccurringCooccurring'])	13	26.24554645198455	0.02	False	0.23076923076923078	[11, 5]	2	113.73070129193303	('MUC5B', 'DNHD1')	2.629973242343817e-05	MUC5B	DNHD1	5.7
1	7	6	2	1	Cooccurring	283.5	0.09090909090909091	set(['CooccurringMutuallyExclusiveMutuallyExclusive'])	11	22.29507155379996	0.03	False	0.18181818181818182	[6, 7]	2	122.62289354589979	('WDFY3', 'TMPRSS6')	0.0011978064260045435	WDFY3	TMPRSS6	4.0
1	5	9	3	4	Cooccurring	198.0	0.36363636363636365	set(['CooccurringCooccurringCooccurring'])	11	22.49704537168668	0.0	False	0.2727272727272727	[9, 5]	2	82.48916636285117	('COL5A3', 'TPR')	1.3445591165402459e-05	COL5A3	TPR	5.9
1	5	5	2	0	Cooccurring	289.5	0.0	set(['CooccurringMutuallyExclusiveMutuallyExclusive'])	8	24.678542745540266	0.04	False	0.25	[5, 5]	2	98.71417098216106	('LRBA', 'COL12A1')	0.00038418002555840514	LRBA	COL12A1	4.3
1	6	5	2	1	Cooccurring	285.0	0.1111111111111111	set(['CooccurringCooccurringCooccurring'])	9	23.385157205282237	0.04	False	0.2222222222222222	[5, 6]	2	105.23320742377007	('LAMA3', 'SUPT6H')	0.00057465923056908665	LAMA3	SUPT6H	4.2
1	5	6	2	1	Cooccurring	296.0	0.1111111111111111	set(['CooccurringCooccurringCooccurring'])	9	22.482934723542524	0.03	False	0.2222222222222222	[6, 5]	2	101.17320625594137	('TPTE2', 'ZC3H12B')	0.00057465923056908665	TPTE2	ZC3H12B	4.2
1	8	7	3	1	Cooccurring	226.0	0.08333333333333333	set(['CooccurringCooccurringCooccurring'])	12	21.829723671903118	0.02	False	0.25	[7, 8]	2	87.31889468761247	('CELSR2', 'ODZ1')	3.1110147049657721e-05	CELSR2	ODZ1	5.6
1	5	5	2	0	Cooccurring	283.5	0.0	set(['CooccurringCooccurringCooccurring'])	8	19.893569602803215	0.03	False	0.25	[5, 5]	2	79.57427841121286	('HEATR5A', 'PCDHGA11')	0.00038418002555840514	HEATR5A	PCDHGA11	4.3
1	53	5	0	48	MutuallyExclusive		0.8275862068965517	set(['CooccurringMutuallyExclusiveMutuallyExclusive'])	58		0.04	False	0.0	[5, 53]	2		('ATP6V0A4', 'CDK4(A)')	0.6811518135923802	ATP6V0A4	CDK4(A)	1.9
1	5	127	1	122	MutuallyExclusive		0.9312977099236641	set(['CooccurringMutuallyExclusiveMutuallyExclusive'])	131		0.03	False	0.007633587786259542	[127, 5]	2		('EGFR(A)', 'UGT2A1')	0.78471399238763029	EGFR(A)	UGT2A1	2.2
1	176	8	3	168	MutuallyExclusive		0.9281767955801105	set(['CooccurringMutuallyExclusiveMutuallyExclusive'])	181		0.01	False	0.016574585635359115	[8, 176]	2		('SEMG1', 'CDKN2A(D)')	0.89448140095104489	SEMG1	CDKN2A(D)	2.3
1	7	6	3	1	Cooccurring	201.0	0.1	set(['CooccurringCooccurringCooccurring'])	10	21.342840584026007	0.02	False	0.3	[6, 7]	2	71.14280194675337	('PCDHA8', 'ELMO1')	1.1204738724164403e-05	PCDHA8	ELMO1	6.0
1	5	53	0	48	MutuallyExclusive		0.8275862068965517	set(['CooccurringMutuallyExclusiveMutuallyExclusive'])	58		0.04	False	0.0	[53, 5]	2		('CDK4(A)', 'RIMBP2')	0.68115181359238564	CDK4(A)	RIMBP2	1.9
1	41	12	0	29	MutuallyExclusive		0.5471698113207547	set(['CooccurringMutuallyExclusiveMutuallyExclusive'])	53		0.02	False	0.0	[12, 41]	2		('LRP1', 'MDM4(A)')	0.49155494585372922	LRP1	MDM4(A)	2.0
1	14	8	4	6	Cooccurring	151.25	0.3333333333333333	set(['CooccurringCooccurringCooccurring'])	18	22.66488689210797	0.0	False	0.2222222222222222	[8, 14]	2	101.99199101448586	('PDGFRA', 'USH2A')	6.0658399044935317e-06	PDGFRA	USH2A	6.5
1	7	25	4	18	Cooccurring	156.0	0.6428571428571429	set(['CooccurringCooccurringCooccurring'])	28	21.92859849221952	0.03	False	0.14285714285714285	[25, 7]	2	153.50018944553665	('SPTA1', 'PRDM9')	3.7333684819318599e-05	SPTA1	PRDM9	5.9
1	5	76	0	71	MutuallyExclusive		0.8765432098765432	set(['CooccurringMutuallyExclusiveMutuallyExclusive'])	81		0.01	False	0.0	[76, 5]	2		('PTEN', 'ABCA4')	0.57107521015310025	PTEN	ABCA4	2.2
1	5	5	2	0	Cooccurring	328.5	0.0	set(['CooccurringCooccurringCooccurring'])	8	25.132015888635433	0.04	False	0.25	[5, 5]	2	100.52806355454173	('TESK1', 'USP6')	0.00038418002555840514	TESK1	USP6	4.3
1	8	6	2	2	Cooccurring	289.0	0.16666666666666666	set(['CooccurringMutuallyExclusiveMutuallyExclusive'])	12	23.68178912218805	0.04	False	0.16666666666666666	[6, 8]	2	142.0907347331283	('SCN10A', 'TAF1L')	0.0015911182212267685	SCN10A	TAF1L	3.9
1	13	19	0	6	MutuallyExclusive		0.1875	set(['MutuallyExclusiveMutuallyExclusiveMutuallyExclusive'])	32		0.04	False	0.0	[19, 13]	2		('LRP1B(D)', 'FRMPD4(D)')	0.70389019019200116	LRP1B(D)	FRMPD4(D)	1.7
1	5	7	2	2	Cooccurring	297.0	0.2	set(['CooccurringCooccurringCooccurring'])	10	24.569212220193137	0.02	False	0.2	[7, 5]	2	122.84606110096568	('ATP13A2', 'NBAS')	0.00080227253024451727	ATP13A2	NBAS	4.1
1	8	8	3	0	Cooccurring	204.33333333333334	0.0	set(['CooccurringMutuallyExclusiveMutuallyExclusive'])	13	23.39779343869643	0.02	False	0.23076923076923078	[8, 8]	2	101.39043823435118	('PLXNB3', 'DSCAM')	4.9514736688783354e-05	PLXNB3	DSCAM	5.4
1	41	6	0	35	MutuallyExclusive		0.7446808510638298	set(['CooccurringMutuallyExclusiveMutuallyExclusive'])	47		0.04	False	0.0	[6, 41]	2		('MYH13', 'PTEN(D)')	0.70218900658992944	MYH13	PTEN(D)	1.8
1	5	176	1	171	MutuallyExclusive		0.95	set(['CooccurringMutuallyExclusiveMutuallyExclusive'])	180		0.02	False	0.005555555555555556	[176, 5]	2		('CDKN2A(D)', 'SUSD3')	0.64384448813714468	CDKN2A(D)	SUSD3	2.4
1	28	5	4	23	Cooccurring	177.5	0.7931034482758621	set(['CooccurringCooccurringCooccurring'])	29	24.433902108048517	0.0	False	0.13793103448275862	[5, 28]	2	177.14579028335174	('DNHD1', 'FLG')	9.0219003631593579e-06	DNHD1	FLG	6.5
1	8	8	3	0	Cooccurring	198.0	0.0	set(['CooccurringMutuallyExclusiveMutuallyExclusive'])	13	21.845193363767592	0.03	False	0.23076923076923078	[8, 8]	2	94.66250457632623	('PDGFRA', 'TAF1L')	4.9514736688783354e-05	PDGFRA	TAF1L	5.4
1	5	10	2	5	Cooccurring	286.5	0.38461538461538464	set(['CooccurringMutuallyExclusiveMutuallyExclusive'])	13	24.210497789292514	0.03	False	0.15384615384615385	[10, 5]	2	157.36823563040133	('EP400', 'COL12A1')	0.0017047494200203152	EP400	COL12A1	3.9
1	35	6	0	29	MutuallyExclusive		0.7073170731707317	set(['CooccurringMutuallyExclusiveMutuallyExclusive'])	41		0.04	False	0.0	[6, 35]	2		('CARD11', 'RB1(D)')	0.74045251535054946	CARD11	RB1(D)	1.7
1	5	5	2	0	Cooccurring	283.5	0.0	set(['CooccurringCooccurringCooccurring'])	8	20.99004786802879	0.03	False	0.25	[5, 5]	2	83.96019147211516	('UGT2A1', 'TMPRSS15')	0.00038418002555840514	UGT2A1	TMPRSS15	4.3
1	22	19	0	3	MutuallyExclusive		0.07317073170731707	set(['MutuallyExclusiveMutuallyExclusiveMutuallyExclusive'])	41		0.01	False	0.0	[19, 22]	2		('LRP1B(D)', 'MIR3201(D),FAM19A5(D),LOC339685(D)')	0.54986458009651618	LRP1B(D)	MIR3201(D),FAM19A5(D),LOC339685(D)	1.9
1	8	8	4	0	Cooccurring	158.75	0.0	set(['CooccurringMutuallyExclusiveMutuallyExclusive'])	12	22.218251659746425	0.02	False	0.3333333333333333	[8, 8]	2	66.65475497923929	('ZNF208', 'COL11A2')	4.358309843642342e-07	ZNF208	COL11A2	7.4
1	5	6	3	1	Cooccurring	200.33333333333334	0.125	set(['CooccurringCooccurringCooccurring'])	8	22.50256902042608	0.0	False	0.375	[6, 5]	2	60.00685072113621	('F8', 'NLRP11')	3.2216155375246676e-06	F8	NLRP11	6.4
1	53	6	0	47	MutuallyExclusive		0.7966101694915254	set(['CooccurringMutuallyExclusiveMutuallyExclusive'])	59		0.02	False	0.0	[6, 53]	2		('TPTE2', 'CDK4(A)')	0.63059012434847395	TPTE2	CDK4(A)	2.0
1	6	7	3	1	Cooccurring	244.33333333333334	0.1	set(['CooccurringCooccurringCooccurring'])	10	24.66180729158555	0.01	False	0.3	[7, 6]	2	82.20602430528517	('SIPA1L3', 'NEB')	1.1204738724164403e-05	SIPA1L3	NEB	6.0
1	7	5	2	2	Cooccurring	97.0	0.2	set(['CooccurringCooccurringCooccurring'])	10	24.0104862786945	0.02	False	0.2	[5, 7]	2	120.0524313934725	('TBC1D2', 'CELSR1')	0.00080227253024415504	TBC1D2	CELSR1	4.1
1	5	5	2	0	Cooccurring	284.5	0.0	set(['CooccurringCooccurringCooccurring'])	8	24.419796577134612	0.04	False	0.25	[5, 5]	2	97.67918630853845	('MLL3', 'LYST')	0.00038418002555840514	MLL3	LYST	4.3
1	5	25	3	20	Cooccurring	212.33333333333334	0.7407407407407407	set(['CooccurringCooccurringCooccurring'])	27	23.70638483894907	0.02	False	0.1111111111111111	[25, 5]	2	213.35746355054164	('SPTA1', 'CNTNAP5')	0.00035584488435388501	SPTA1	CNTNAP5	4.9
1	8	5	3	3	Cooccurring	241.33333333333334	0.3	set(['CooccurringCooccurringCooccurring'])	10	20.78223864433731	0.0	False	0.3	[5, 8]	2	69.2741288144577	('LZTR1', 'ABCB4')	8.9826381861761663e-06	LZTR1	ABCB4	6.0
1	5	5	2	0	Cooccurring	297.0	0.0	set(['CooccurringCooccurringCooccurring'])	8	24.385997407421964	0.02	False	0.25	[5, 5]	2	97.54398962968786	('NBAS', 'UPF1')	0.00038418002555840514	NBAS	UPF1	4.3
1	5	5	2	0	Cooccurring	287.5	0.0	set(['CooccurringCooccurringCooccurring'])	8	21.191236240952577	0.03	False	0.25	[5, 5]	2	84.76494496381031	('AFM', 'SCNN1B')	0.00038418002555840514	AFM	SCNN1B	4.3
1	6	5	3	1	Cooccurring	201.0	0.125	set(['CooccurringCooccurringCooccurring'])	8	20.89110881757792	0.0	False	0.375	[5, 6]	2	55.70962351354112	('ATP6V0A4', 'UGT3A2')	3.2216155375246676e-06	ATP6V0A4	UGT3A2	6.4
1	127	6	1	121	MutuallyExclusive		0.9166666666666666	set(['CooccurringMutuallyExclusiveMutuallyExclusive'])	132		0.03	False	0.007575757575757576	[6, 127]	2		('ITGAX', 'EGFR(A)')	0.71281364341469922	ITGAX	EGFR(A)	2.3
1	127	7	1	120	MutuallyExclusive		0.9022556390977443	set(['MutuallyExclusiveMutuallyExclusiveMutuallyExclusive'])	133		0.02	False	0.007518796992481203	[7, 127]	2		('LAMA2', 'EGFR(A)')	0.6416595252728714	LAMA2	EGFR(A)	2.3
1	53	7	0	46	MutuallyExclusive		0.7666666666666667	set(['CooccurringMutuallyExclusiveMutuallyExclusive'])	60		0.03	False	0.0	[7, 53]	2		('SETD2', 'CDK4(A)')	0.58371596363245581	SETD2	CDK4(A)	2.0
1	7	12	3	5	Cooccurring	203.33333333333334	0.3125	set(['CooccurringCooccurringCooccurring'])	16	21.715072716651537	0.04	False	0.1875	[12, 7]	2	115.81372115547487	('KEL', 'PIK3C2G')	0.00012017188879224195	KEL	PIK3C2G	5.1
1	6	5	3	1	Cooccurring	197.33333333333334	0.125	set(['CooccurringMutuallyExclusiveMutuallyExclusive'])	8	19.5473067933399	0.0	False	0.375	[5, 6]	2	52.1261514489064	('C21orf58', 'GRHL3')	3.2216155375246676e-06	C21orf58	GRHL3	6.4
1	127	6	6	121	Cooccurring	18.166666666666668	0.952755905511811	set(['CooccurringMutuallyExclusiveMutuallyExclusive'])	127	16.568252402233256	0.03	False	0.047244094488188976	[6, 127]	2	350.69467584727056	('CRYBA2', 'EGFR(A)')	2.7509401391319102e-05	CRYBA2	EGFR(A)	6.7
1	19	23	0	4	MutuallyExclusive		0.09523809523809523	set(['MutuallyExclusiveMutuallyExclusiveMutuallyExclusive'])	42		0.0	False	0.0	[23, 19]	2		('MDM2(A)', 'PCLO')	0.53487544520130659	MDM2(A)	PCLO	1.9
1	10	5	3	5	Cooccurring	204.66666666666666	0.4166666666666667	set(['CooccurringCooccurringCooccurring'])	12	22.960888992049213	0.0	False	0.25	[5, 10]	2	91.84355596819685	('CACNA1A', 'CEP250')	1.9167509954902627e-05	CACNA1A	CEP250	5.8
1	9	5	3	4	Cooccurring	228.66666666666666	0.36363636363636365	set(['CooccurringMutuallyExclusiveMutuallyExclusive'])	11	21.82029696453789	0.02	False	0.2727272727272727	[5, 9]	2	80.00775553663892	('KIAA0649', 'KIF21B')	1.3445591165402459e-05	KIAA0649	KIF21B	5.9
1	41	13	0	28	MutuallyExclusive		0.5185185185185185	set(['CooccurringMutuallyExclusiveMutuallyExclusive'])	54		0.03	False	0.0	[13, 41]	2		('DNAH2', 'PTEN(D)')	0.46304893060600488	DNAH2	PTEN(D)	2.1
1	5	6	2	1	Cooccurring	295.5	0.1111111111111111	set(['CooccurringCooccurringCooccurring'])	9	22.625648557542984	0.03	False	0.2222222222222222	[6, 5]	2	101.81541850894344	('NPR1', 'KCNV1')	0.00057465923056908665	NPR1	KCNV1	4.2
1	12	6	3	6	Cooccurring	197.33333333333334	0.4	set(['CooccurringMutuallyExclusiveMutuallyExclusive'])	15	22.522907425289986	0.0	False	0.2	[6, 12]	2	112.61453712644993	('PTPN3', 'PKHD1')	6.9324133529369598e-05	PTPN3	PKHD1	5.3
1	14	6	4	8	Cooccurring	179.75	0.5	set(['CooccurringCooccurringCooccurring'])	16	23.846858507662958	0.0	False	0.25	[6, 14]	2	95.38743403065183	('SCAF1', 'USH2A')	1.3294573433782035e-06	SCAF1	USH2A	7.1
1	6	127	1	121	MutuallyExclusive		0.9166666666666666	set(['CooccurringMutuallyExclusiveMutuallyExclusive'])	132		0.03	False	0.007575757575757576	[127, 6]	2		('EGFR(A)', 'BRAF')	0.71281364341466502	EGFR(A)	BRAF	2.3
1	5	12	3	7	Cooccurring	203.33333333333334	0.5	set(['CooccurringCooccurringCooccurring'])	14	21.53744757909019	0.0	False	0.21428571428571427	[12, 5]	2	100.50808870242089	('KEL', 'PITPNM1')	3.4992268470275897e-05	KEL	PITPNM1	5.6
1	6	53	0	47	MutuallyExclusive		0.7966101694915254	set(['CooccurringMutuallyExclusiveMutuallyExclusive'])	59		0.04	False	0.0	[53, 6]	2		('QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)', 'CACNA2D1')	0.6305901243484795	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	CACNA2D1	2.0
1	5	20	3	15	Cooccurring	247.0	0.6818181818181818	set(['CooccurringCooccurringCooccurring'])	22	25.31883570396012	0.04	False	0.13636363636363635	[20, 5]	2	185.67146182904088	('OBSCN', 'HECW1')	0.00017826981292453492	OBSCN	HECW1	5.1
1	53	5	0	48	MutuallyExclusive		0.8275862068965517	set(['CooccurringMutuallyExclusiveMutuallyExclusive'])	58		0.03	False	0.0	[5, 53]	2		('CCDC45', 'CDK4(A)')	0.6811518135923802	CCDC45	CDK4(A)	1.9
1	127	5	0	122	MutuallyExclusive		0.9242424242424242	set(['CooccurringMutuallyExclusiveMutuallyExclusive'])	132		0.0	False	0.0	[5, 127]	2		('HFM1', 'EGFR(A)')	0.37727868154039457	HFM1	EGFR(A)	2.5
1	8	5	2	3	Cooccurring	328.5	0.2727272727272727	set(['CooccurringCooccurringCooccurring'])	11	26.19875032383372	0.04	False	0.18181818181818182	[5, 8]	2	144.09312678108546	('OTOA', 'SPAG17')	0.0010667024942628933	OTOA	SPAG17	4.0
1	16	6	4	10	Cooccurring	158.25	0.5555555555555556	set(['CooccurringCooccurringCooccurring'])	18	22.2544845753092	0.0	False	0.2222222222222222	[6, 16]	2	100.1451805888914	('ECEL1', 'SYNE1')	2.4062662510639432e-06	ECEL1	SYNE1	6.9
1	7	8	3	1	Cooccurring	242.0	0.08333333333333333	set(['CooccurringCooccurringCooccurring'])	12	20.99153504759162	0.02	False	0.25	[8, 7]	2	83.96614019036647	('SPEG', 'MLL4')	3.1110147049657721e-05	SPEG	MLL4	5.6
1	127	12	3	115	MutuallyExclusive		0.8455882352941176	set(['CooccurringMutuallyExclusiveMutuallyExclusive'])	136		0.0	False	0.022058823529411766	[12, 127]	2		('PKHD1', 'EGFR(A)')	0.85441618783104611	PKHD1	EGFR(A)	2.2
1	13	21	0	8	MutuallyExclusive		0.23529411764705882	set(['MutuallyExclusiveMutuallyExclusiveMutuallyExclusive'])	34		0.04	False	0.0	[21, 13]	2		('AKAP6,NPAS3(D),NPAS3(D)', 'ARID2(D)')	0.6779701136608195	AKAP6,NPAS3(D),NPAS3(D)	ARID2(D)	1.7
1	9	5	3	4	Cooccurring	242.33333333333334	0.36363636363636365	set(['CooccurringCooccurringCooccurring'])	11	20.724235260996966	0.01	False	0.2727272727272727	[5, 9]	2	75.98886262365555	('CCDC45', 'DYSF')	1.3445591165402459e-05	CCDC45	DYSF	5.9
1	8	10	3	2	Cooccurring	197.66666666666666	0.13333333333333333	set(['CooccurringMutuallyExclusiveMutuallyExclusive'])	15	21.455286266982537	0.01	False	0.2	[10, 8]	2	107.27643133491267	('STAG2', 'ZNF208')	0.00010498984324102217	STAG2	ZNF208	5.2
1	5	6	2	1	Cooccurring	284.5	0.1111111111111111	set(['CooccurringCooccurringCooccurring'])	9	24.156651345462333	0.04	False	0.2222222222222222	[6, 5]	2	108.7049310545805	('TG', 'UBR4')	0.00057465923056908665	TG	UBR4	4.2
1	10	8	3	2	Cooccurring	246.66666666666666	0.13333333333333333	set(['CooccurringCooccurringCooccurring'])	15	26.121850308993267	0.01	False	0.2	[8, 10]	2	130.60925154496633	('EPPK1', 'SYNE2')	0.00010498984324102217	EPPK1	SYNE2	5.2
1	5	7	3	2	Cooccurring	201.66666666666666	0.2222222222222222	set(['CooccurringCooccurringCooccurring'])	9	22.45823234734603	0.0	False	0.3333333333333333	[7, 5]	2	67.3746970420381	('PLXNB2', 'DACT1')	5.6259813791746611e-06	PLXNB2	DACT1	6.2
1	5	7	2	2	Cooccurring	297.0	0.2	set(['CooccurringCooccurringCooccurring'])	10	24.211291821000103	0.03	False	0.2	[7, 5]	2	121.05645910500051	('TRPA1', 'ZFC3H1')	0.00080227253024451727	TRPA1	ZFC3H1	4.1
1	5	5	2	0	Cooccurring	300.0	0.0	set(['CooccurringCooccurringCooccurring'])	8	25.495627825457216	0.04	False	0.25	[5, 5]	2	101.98251130182886	('BPTF', 'KANK1')	0.00038418002555840514	BPTF	KANK1	4.3
1	53	5	0	48	MutuallyExclusive		0.8275862068965517	set(['CooccurringMutuallyExclusiveMutuallyExclusive'])	58		0.03	False	0.0	[5, 53]	2		('PLCB2', 'CDK4(A)')	0.6811518135923802	PLCB2	CDK4(A)	1.9
1	10	5	3	5	Cooccurring	204.66666666666666	0.4166666666666667	set(['CooccurringCooccurringCooccurring'])	12	23.48800466389739	0.01	False	0.25	[5, 10]	2	93.95201865558955	('BZRAP1', 'DSP')	1.9167509954902627e-05	BZRAP1	DSP	5.8
1	7	10	3	3	Cooccurring	201.33333333333334	0.21428571428571427	set(['CooccurringCooccurringCooccurring'])	14	22.734478831435776	0.01	False	0.21428571428571427	[10, 7]	2	106.09423454670029	('DNAH8', 'TGM3')	6.6104563626204264e-05	DNAH8	TGM3	5.3
1	6	8	3	2	Cooccurring	200.0	0.18181818181818182	set(['CooccurringMutuallyExclusiveMutuallyExclusive'])	11	23.37363980619295	0.01	False	0.2727272727272727	[8, 6]	2	85.70334595604083	('SPEG', 'MYH13')	1.7871040338087056e-05	SPEG	MYH13	5.8
1	8	5	3	3	Cooccurring	211.33333333333334	0.3	set(['CooccurringCooccurringCooccurring'])	10	23.98015560473712	0.0	False	0.3	[5, 8]	2	79.93385201579041	('PRPF8', 'DUOX2')	8.9826381861761663e-06	PRPF8	DUOX2	6.0
1	5	10	3	5	Cooccurring	197.66666666666666	0.4166666666666667	set(['CooccurringCooccurringCooccurring'])	12	22.98236409948964	0.02	False	0.25	[10, 5]	2	91.92945639795856	('CEP250', 'COL12A1')	1.9167509954902627e-05	CEP250	COL12A1	5.8
1	6	5	2	1	Cooccurring	291.5	0.1111111111111111	set(['CooccurringCooccurringCooccurring'])	9	23.152755732090462	0.04	False	0.2222222222222222	[5, 6]	2	104.18740079440708	('PDZD2', 'SPAM1')	0.00057465923056908665	PDZD2	SPAM1	4.2
1	7	53	0	46	MutuallyExclusive		0.7666666666666667	set(['MutuallyExclusiveMutuallyExclusiveMutuallyExclusive'])	60		0.02	False	0.0	[53, 7]	2		('CDK4(A)', 'BCOR')	0.58371596363253875	CDK4(A)	BCOR	2.0
